dise_orpha_id	dise_name	link_status	link_type	gene_name	hgnc_id	symbol	entrez_id
251612	Pilocytic astrocytoma	Assessed	Part of a fusion gene in	neurotrophic receptor tyrosine kinase 2	8032	NTRK2	4915
2169	Methylcobalamin deficiency type cblE	Assessed	Disease-causing germline mutation(s) in	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	7473	MTRR	4552
2224	Hypertryptophanemia	Assessed	Disease-causing germline mutation(s) in	tryptophan 2,3-dioxygenase	11708	TDO2	6999
2237	Hypoparathyroidism-deafness-renal disease syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	GATA binding protein 3	4172	GATA3	2625
99860	Precursor B-cell acute lymphoblastic leukemia	Assessed	Major susceptibility factor in	GATA binding protein 3	4172	GATA3	2625
2199	Epidermolytic palmoplantar keratoderma	Assessed	Disease-causing germline mutation(s) in	keratin 16	6423	KRT16	3868
2309	Pachyonychia congenita	Assessed	Disease-causing germline mutation(s) in	keratin 16	6423	KRT16	3868
2199	Epidermolytic palmoplantar keratoderma	Assessed	Disease-causing germline mutation(s) in	keratin 9	6447	KRT9	3857
2198	Palmoplantar keratoderma-esophageal carcinoma syndrome	Assessed	Disease-causing germline mutation(s) (gain of function) in	rhomboid 5 homolog 2	20788	RHBDF2	79651
251019	2q32q33 microdeletion syndrome	Assessed	Role in the phenotype of	SATB homeobox 2	21637	SATB2	23314
251028	2q33.1 microdeletion syndrome	Assessed	Role in the phenotype of	SATB homeobox 2	21637	SATB2	23314
455	Superficial epidermolytic ichthyosis	Assessed	Disease-causing germline mutation(s) in	keratin 2	6439	KRT2	3849
251061	7q31 microdeletion syndrome	Assessed	Role in the phenotype of	forkhead box P2	13875	FOXP2	93986
209908	Childhood apraxia of speech	Assessed	Disease-causing germline mutation(s) in	forkhead box P2	13875	FOXP2	93986
251066	8p11.2 deletion syndrome	Not yet assessed	Role in the phenotype of	ankyrin 1	492	ANK1	286
822	Hereditary spherocytosis	Assessed	Disease-causing germline mutation(s) in	ankyrin 1	492	ANK1	286
139	CHILD syndrome	Assessed	Disease-causing germline mutation(s) in	NAD(P) dependent steroid dehydrogenase-like	13398	NSDHL	50814
251383	CK syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	NAD(P) dependent steroid dehydrogenase-like	13398	NSDHL	50814
2239	Familial isolated hypoparathyroidism due to agenesis of parathyroid gland	Assessed	Disease-causing germline mutation(s) (loss of function) in	glial cells missing homolog 2	4198	GCM2	9247
99879	Familial isolated hyperparathyroidism	Assessed	Disease-causing germline mutation(s) in	glial cells missing homolog 2	4198	GCM2	9247
2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	myosin heavy chain 11	7569	MYH11	4629
229	Familial aortic dissection	Not yet assessed	Candidate gene tested in	myosin heavy chain 11	7569	MYH11	4629
91387	Familial thoracic aortic aneurysm and aortic dissection	Assessed	Disease-causing germline mutation(s) in	myosin heavy chain 11	7569	MYH11	4629
98829	Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)	Assessed	Part of a fusion gene in	myosin heavy chain 11	7569	MYH11	4629
250977	AICA-ribosiduria	Assessed	Disease-causing germline mutation(s) in	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	794	ATIC	471
250923	Isolated aniridia	Assessed	Disease-causing germline mutation(s) in	forkhead box C1	3800	FOXC1	2296
708	Peters anomaly	Assessed	Disease-causing germline mutation(s) in	forkhead box C1	3800	FOXC1	2296
782	Axenfeld-Rieger syndrome	Assessed	Disease-causing germline mutation(s) in	forkhead box C1	3800	FOXC1	2296
91483	Rieger anomaly	Assessed	Disease-causing germline mutation(s) in	forkhead box C1	3800	FOXC1	2296
98978	Axenfeld anomaly	Assessed	Disease-causing germline mutation(s) in	forkhead box C1	3800	FOXC1	2296
250923	Isolated aniridia	Assessed	Disease-causing germline mutation(s) (gain of function) in	tripartite motif containing 44	19016	TRIM44	54765
250972	Polymicrogyria with optic nerve hypoplasia	Assessed	Disease-causing germline mutation(s) in	tubulin alpha 8	12410	TUBA8	51807
251380	Hereditary persistence of fetal hemoglobin-sickle cell disease syndrome	Not yet assessed	Candidate gene tested in	B-cell CLL/lymphoma 11A	13221	BCL11A	53335
251380	Hereditary persistence of fetal hemoglobin-sickle cell disease syndrome	Assessed	Disease-causing germline mutation(s) in	hemoglobin subunit gamma 1	4831	HBG1	3047
231237	Delta-beta-thalassemia	Assessed	Disease-causing germline mutation(s) in	hemoglobin subunit gamma 1	4831	HBG1	3047
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	Assessed	Disease-causing germline mutation(s) in	hemoglobin subunit gamma 1	4831	HBG1	3047
251380	Hereditary persistence of fetal hemoglobin-sickle cell disease syndrome	Assessed	Disease-causing germline mutation(s) in	hemoglobin subunit gamma 2	4832	HBG2	3048
280615	Hemoglobinopathy Toms River	Assessed	Disease-causing germline mutation(s) in	hemoglobin subunit gamma 2	4832	HBG2	3048
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	Assessed	Disease-causing germline mutation(s) in	hemoglobin subunit gamma 2	4832	HBG2	3048
251380	Hereditary persistence of fetal hemoglobin-sickle cell disease syndrome	Assessed	Disease-causing germline mutation(s) in	Kruppel like factor 1	6345	KLF1	10661
293825	Congenital dyserythropoietic anemia type IV	Assessed	Disease-causing germline mutation(s) in	Kruppel like factor 1	6345	KLF1	10661
46532	Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	Assessed	Disease-causing germline mutation(s) in	Kruppel like factor 1	6345	KLF1	10661
2315	Johanson-Blizzard syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	ubiquitin protein ligase E3 component n-recognin 1	16808	UBR1	197131
251510	46,XY partial gonadal dysgenesis	Assessed	Disease-causing germline mutation(s) in	WW domain containing oxidoreductase	12799	WWOX	51741
284282	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	WW domain containing oxidoreductase	12799	WWOX	51741
442835	Undetermined early-onset epileptic encephalopathy	Assessed	Disease-causing germline mutation(s) in	WW domain containing oxidoreductase	12799	WWOX	51741
99977	Squamous cell carcinoma of esophagus	Assessed	Major susceptibility factor in	WW domain containing oxidoreductase	12799	WWOX	51741
251510	46,XY partial gonadal dysgenesis	Assessed	Role in the phenotype of	vesicle associated membrane protein 7	11486	VAMP7	6845
251510	46,XY partial gonadal dysgenesis	Not yet assessed	Candidate gene tested in	doublesex and mab-3 related transcription factor 3	13909	DMRT3	58524
251393	Localized junctional epidermolysis bullosa, non-Herlitz type	Assessed	Disease-causing germline mutation(s) in	collagen type XVII alpha 1 chain	2194	COL17A1	1308
293381	Epithelial recurrent erosion dystrophy	Assessed	Disease-causing germline mutation(s) (gain of function) in	collagen type XVII alpha 1 chain	2194	COL17A1	1308
79402	Generalized junctional epidermolysis bullosa, non-Herlitz type	Assessed	Disease-causing germline mutation(s) in	collagen type XVII alpha 1 chain	2194	COL17A1	1308
79406	Late-onset junctional epidermolysis bullosa	Assessed	Disease-causing germline mutation(s) in	collagen type XVII alpha 1 chain	2194	COL17A1	1308
2309	Pachyonychia congenita	Assessed	Disease-causing germline mutation(s) in	keratin 17	6427	KRT17	3872
841	Sebocystomatosis	Assessed	Disease-causing germline mutation(s) in	keratin 17	6427	KRT17	3872
2309	Pachyonychia congenita	Assessed	Disease-causing germline mutation(s) in	keratin 6A	6443	KRT6A	3853
2309	Pachyonychia congenita	Assessed	Disease-causing germline mutation(s) in	keratin 6B	6444	KRT6B	3854
251290	Parietal foramina with cleidocranial dysplasia	Assessed	Disease-causing germline mutation(s) (loss of function) in	msh homeobox 2	7392	MSX2	4488
1541	Craniosynostosis, Boston type	Assessed	Disease-causing germline mutation(s) in	msh homeobox 2	7392	MSX2	4488
60015	Enlarged parietal foramina	Assessed	Disease-causing germline mutation(s) (loss of function) in	msh homeobox 2	7392	MSX2	4488
251282	Autosomal dominant spastic ataxia type 1	Assessed	Disease-causing germline mutation(s) in	vesicle associated membrane protein 1	12642	VAMP1	6843
98914	Presynaptic congenital myasthenic syndromes	Assessed	Disease-causing germline mutation(s) in	vesicle associated membrane protein 1	12642	VAMP1	6843
251279	Microphthalmia-retinitis pigmentosa-foveoschisis-optic disc drusen syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	membrane frizzled-related protein	18121	MFRP	83552
35612	Nanophthalmia	Assessed	Disease-causing germline mutation(s) in	membrane frizzled-related protein	18121	MFRP	83552
251274	Familial hyperaldosteronism type III	Assessed	Disease-causing germline mutation(s) (gain of function) in	potassium voltage-gated channel subfamily J member 5	6266	KCNJ5	3762
37553	Cardiodysrhythmic potassium-sensitive periodic paralysis	Assessed	Disease-causing germline mutation(s) in	potassium voltage-gated channel subfamily J member 5	6266	KCNJ5	3762
101016	Romano-Ward syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	potassium voltage-gated channel subfamily J member 5	6266	KCNJ5	3762
251347	Ataxia-telangiectasia-like disorder	Assessed	Disease-causing germline mutation(s) in	MRE11 homolog, double strand break repair nuclease	7230	MRE11	4361
145	Hereditary breast and ovarian cancer syndrome	Not yet assessed	Candidate gene tested in	MRE11 homolog, double strand break repair nuclease	7230	MRE11	4361
240760	Nijmegen breakage syndrome-like disorder	Assessed	Disease-causing germline mutation(s) (loss of function) in	MRE11 homolog, double strand break repair nuclease	7230	MRE11	4361
2290	Microvillus inclusion disease	Assessed	Disease-causing germline mutation(s) (loss of function) in	myosin VB	7603	MYO5B	4645
79306	Progressive familial intrahepatic cholestasis type 1	Assessed	Disease-causing germline mutation(s) in	myosin VB	7603	MYO5B	4645
79304	Progressive familial intrahepatic cholestasis type 2	Assessed	Disease-causing germline mutation(s) in	myosin VB	7603	MYO5B	4645
2290	Microvillus inclusion disease	Assessed	Disease-causing germline mutation(s) (loss of function) in	syntaxin 3	11438	STX3	6809
2671	Neu-Laxova syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	phosphoglycerate dehydrogenase	8923	PHGDH	26227
79351	3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form	Assessed	Disease-causing germline mutation(s) in	phosphoglycerate dehydrogenase	8923	PHGDH	26227
2671	Neu-Laxova syndrome	Assessed	Disease-causing germline mutation(s) in	phosphoserine aminotransferase 1	19129	PSAT1	29968
284417	Phosphoserine aminotransferase deficiency	Assessed	Disease-causing germline mutation(s) in	phosphoserine aminotransferase 1	19129	PSAT1	29968
1475	Renal coloboma syndrome	Assessed	Disease-causing germline mutation(s) in	paired box 2	8616	PAX2	5076
93213	Familial idiopathic steroid-resistant nephrotic syndrome with focal segmental hyalinosis	Assessed	Disease-causing germline mutation(s) (loss of function) in	paired box 2	8616	PAX2	5076
97362	Renal hypoplasia, bilateral	Assessed	Major susceptibility factor in	paired box 2	8616	PAX2	5076
2670	Pierson syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	laminin subunit beta 2	6487	LAMB2	3913
306507	LAMB2-related infantile-onset nephrotic syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	laminin subunit beta 2	6487	LAMB2	3913
98915	Synaptic congenital myasthenic syndromes	Assessed	Disease-causing germline mutation(s) in	laminin subunit beta 2	6487	LAMB2	3913
2697	Arthrogryposis-renal dysfunction-cholestasis syndrome	Assessed	Disease-causing germline mutation(s) in	VPS33B, late endosome and lysosome associated	12712	VPS33B	26276
2697	Arthrogryposis-renal dysfunction-cholestasis syndrome	Assessed	Disease-causing germline mutation(s) in	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog	20347	VIPAS39	63894
254925	Combined oxidative phosphorylation defect type 4	Assessed	Disease-causing germline mutation(s) in	Tu translation elongation factor, mitochondrial	12420	TUFM	7284
254920	Combined oxidative phosphorylation defect type 2	Assessed	Disease-causing germline mutation(s) in	mitochondrial ribosomal protein S16	14048	MRPS16	51021
254913	Isolated ATP synthase deficiency	Assessed	Disease-causing germline mutation(s) in	ATP synthase mitochondrial F1 complex assembly factor 2	18802	ATPAF2	91647
254913	Isolated ATP synthase deficiency	Assessed	Disease-causing germline mutation(s) in	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	838	ATP5E	514
254913	Isolated ATP synthase deficiency	Assessed	Disease-causing germline mutation(s) in	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle	823	ATP5A1	498
254913	Isolated ATP synthase deficiency	Not yet assessed	Candidate gene tested in	ATP synthase mitochondrial F1 complex assembly factor 1	18803	ATPAF1	64756
255182	Pyruvate dehydrogenase E3-binding protein deficiency	Assessed	Disease-causing germline mutation(s) in	pyruvate dehydrogenase complex component X	21350	PDHX	8050
2701	Noonan syndrome-like disorder with loose anagen hair	Assessed	Disease-causing germline mutation(s) in	SHOC2, leucine rich repeat scaffold protein	15454	SHOC2	8036
255138	Pyruvate dehydrogenase E1-beta deficiency	Assessed	Disease-causing germline mutation(s) in	pyruvate dehydrogenase (lipoamide) beta	8808	PDHB	5162
255132	Adult-onset autosomal recessive sideroblastic anemia	Assessed	Disease-causing germline mutation(s) in	glutaredoxin 5	20134	GLRX5	51218
401866	Spasticity-ataxia-gait anomalies syndrome	Assessed	Disease-causing germline mutation(s) in	glutaredoxin 5	20134	GLRX5	51218
254886	Autosomal recessive progressive external ophthalmoplegia	Assessed	Disease-causing germline mutation(s) in	thymidine kinase 2, mitochondrial	11831	TK2	7084
254875	Mitochondrial DNA depletion syndrome, myopathic form	Assessed	Disease-causing germline mutation(s) in	thymidine kinase 2, mitochondrial	11831	TK2	7084
254905	Isolated cytochrome C oxidase deficiency	Assessed	Disease-causing germline mutation(s) in	COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor	2260	COX10	1352
254905	Isolated cytochrome C oxidase deficiency	Assessed	Disease-causing germline mutation(s) in	cytochrome c oxidase subunit 6B1	2280	COX6B1	1340
254905	Isolated cytochrome C oxidase deficiency	Assessed	Disease-causing germline mutation(s) in	COX14, cytochrome c oxidase assembly factor	28216	COX14	84987
254905	Isolated cytochrome C oxidase deficiency	Assessed	Disease-causing germline mutation(s) in	COX20, cytochrome c oxidase assembly factor	26970	COX20	116228
254905	Isolated cytochrome C oxidase deficiency	Assessed	Disease-causing germline mutation(s) in	cytochrome c oxidase assembly factor 3	24990	COA3	28958
254905	Isolated cytochrome C oxidase deficiency	Assessed	Disease-causing germline mutation(s) (loss of function) in	cytochrome c oxidase subunit 8A	2294	COX8A	1351
254902	Renal tubulopathy-encephalopathy-liver failure syndrome	Assessed	Disease-causing germline mutation(s) in	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	1020	BCS1L	617
1460	Isolated CoQ-cytochrome C reductase deficiency	Assessed	Disease-causing germline mutation(s) in	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	1020	BCS1L	617
123	Björnstad syndrome	Assessed	Disease-causing germline mutation(s) in	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	1020	BCS1L	617
